,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,MIN1,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,DATE
11175,204001.0,Kristaps Porzingis,1610612752.0,NYK,1.0,1.0,0.0,31.5,31.5,10982.0,2.08,1.19,0.89,3.94,4.24,3.64,01/05/2016
11176,2594.0,Kyle Korver,1610612737.0,ATL,1.0,0.0,1.0,33.08,33.08,11352.0,2.15,1.08,1.07,3.99,4.38,3.6,01/05/2016
11177,202498.0,Lance Thomas,1610612752.0,NYK,1.0,1.0,0.0,19.22,19.22,7022.0,1.33,0.74,0.59,4.01,4.26,3.86,01/05/2016
11178,204038.0,Langston Galloway,1610612752.0,NYK,1.0,1.0,0.0,15.63,15.63,5597.0,1.06,0.6,0.46,4.15,4.8,3.7,01/05/2016
11179,1626204.0,Larry Nance Jr.,1610612747.0,LAL,1.0,0.0,1.0,20.47,20.47,8501.0,1.61,0.93,0.68,4.67,4.74,4.53,01/05/2016
11180,101150.0,Lou Williams,1610612747.0,LAL,1.0,0.0,1.0,23.67,23.67,8237.0,1.56,0.92,0.64,4.0,4.11,3.38,01/05/2016
11181,1626273.0,Marcelo Huertas,1610612747.0,LAL,1.0,0.0,1.0,19.25,19.25,7392.0,1.4,0.74,0.66,4.3,4.54,4.14,01/05/2016
11182,201158.0,Marco Belinelli,1610612758.0,SAC,1.0,0.0,1.0,43.42,43.42,15259.0,2.89,1.64,1.25,4.01,4.49,3.64,01/05/2016
11183,201578.0,Marreese Speights,1610612744.0,GSW,1.0,1.0,0.0,23.78,23.78,7762.0,1.47,0.77,0.7,3.78,4.16,3.4,01/05/2016
11184,1897.0,Metta World Peace,1610612747.0,LAL,1.0,0.0,1.0,24.65,24.65,8554.0,1.62,0.86,0.76,3.85,4.29,3.89,01/05/2016
11185,203487.0,Michael Carter-Williams,1610612749.0,MIL,1.0,0.0,1.0,37.42,37.42,14362.0,2.72,1.58,1.14,4.37,5.06,3.57,01/05/2016
11186,203118.0,Mike Scott,1610612737.0,ATL,1.0,0.0,1.0,13.6,13.6,4910.0,0.93,0.45,0.48,3.97,4.56,4.27,01/05/2016
11187,201156.0,Nick Young,1610612747.0,LAL,1.0,0.0,1.0,15.35,15.35,5438.0,1.03,0.56,0.47,3.88,4.29,4.25,01/05/2016
11188,202703.0,Nikola Mirotic,1610612741.0,CHI,1.0,1.0,0.0,28.53,28.53,10718.0,2.03,1.09,0.94,4.24,4.74,3.64,01/05/2016
11189,201564.0,O.J. Mayo,1610612749.0,MIL,1.0,0.0,1.0,20.22,20.22,7498.0,1.42,0.79,0.63,4.14,4.76,3.52,01/05/2016
11190,2200.0,Pau Gasol,1610612741.0,CHI,1.0,1.0,0.0,35.2,35.2,11405.0,2.16,1.16,1.0,3.77,4.03,3.4,01/05/2016
11191,200794.0,Paul Millsap,1610612737.0,ATL,1.0,0.0,1.0,36.2,36.2,13042.0,2.47,1.24,1.23,4.15,4.26,3.71,01/05/2016
11192,203112.0,Quincy Acy,1610612758.0,SAC,1.0,0.0,1.0,16.08,16.08,5914.0,1.12,0.57,0.55,4.12,4.53,4.36,01/05/2016
11193,1626173.0,Rashad Vaughn,1610612749.0,MIL,1.0,0.0,1.0,6.22,6.22,2323.0,0.44,0.22,0.22,3.91,4.27,3.54,01/05/2016
11194,101109.0,Raymond Felton,1610612742.0,DAL,1.0,1.0,0.0,34.97,34.97,11827.0,2.24,1.24,1.0,3.83,4.06,3.6,01/05/2016
11195,201577.0,Robin Lopez,1610612752.0,NYK,1.0,1.0,0.0,34.8,34.8,12408.0,2.35,1.34,1.01,4.09,4.07,3.76,01/05/2016
11196,201579.0,Roy Hibbert,1610612747.0,LAL,1.0,0.0,1.0,23.85,23.85,8923.0,1.69,0.96,0.73,4.22,4.37,4.12,01/05/2016
11197,200752.0,Rudy Gay,1610612758.0,SAC,1.0,0.0,1.0,47.8,47.8,16843.0,3.19,1.69,1.5,4.01,4.33,3.8,01/05/2016
11198,203527.0,Ryan Kelly,1610612747.0,LAL,1.0,0.0,1.0,7.6,7.6,2746.0,0.52,0.26,0.26,3.94,5.88,3.92,01/05/2016
11199,203552.0,Seth Curry,1610612758.0,SAC,1.0,0.0,1.0,36.35,36.35,13147.0,2.49,1.26,1.23,4.22,4.54,3.9,01/05/2016
11200,201939.0,Stephen Curry,1610612744.0,GSW,1.0,1.0,0.0,26.13,26.13,10032.0,1.9,1.0,0.9,4.4,5.3,3.6,01/05/2016
11201,201959.0,Taj Gibson,1610612741.0,CHI,1.0,1.0,0.0,37.93,37.93,13358.0,2.53,1.36,1.17,3.95,4.53,3.79,01/05/2016
11202,204028.0,Tarik Black,1610612747.0,LAL,1.0,0.0,1.0,7.6,7.6,2587.0,0.49,0.24,0.25,3.88,4.0,3.96,01/05/2016
11203,200757.0,Thabo Sefolosha,1610612737.0,ATL,1.0,0.0,1.0,22.37,22.37,8237.0,1.56,0.85,0.71,4.21,4.98,3.55,01/05/2016
11204,203501.0,Tim Hardaway Jr.,1610612737.0,ATL,1.0,0.0,1.0,12.05,12.05,4752.0,0.9,0.48,0.42,4.5,5.1,3.9,01/05/2016
11205,203503.0,Tony Snell,1610612741.0,CHI,1.0,1.0,0.0,18.78,18.78,6706.0,1.27,0.69,0.58,4.2,4.36,3.93,01/05/2016
11206,204002.0,Walter Tavares,1610612737.0,ATL,1.0,0.0,1.0,12.95,12.95,4752.0,0.9,0.49,0.41,4.1,4.69,3.61,01/05/2016
11207,202083.0,Wesley Matthews,1610612742.0,DAL,1.0,1.0,0.0,42.6,42.6,15418.0,2.92,1.58,1.34,4.07,4.56,3.69,01/05/2016
11208,2585.0,Zaza Pachulia,1610612742.0,DAL,1.0,1.0,0.0,40.33,40.33,13094.0,2.48,1.3,1.18,3.73,4.0,3.46,01/05/2016
11209,203932.0,Aaron Gordon,1610612753.0,ORL,1.0,0.0,1.0,16.43,16.43,6230.0,1.18,0.68,0.5,4.37,4.94,3.7,01/06/2016
11210,202329.0,Al-Farouq Aminu,1610612757.0,POR,1.0,0.0,1.0,26.2,26.2,9821.0,1.86,1.02,0.84,4.39,4.71,3.62,01/06/2016
11211,203458.0,Alex Len,1610612756.0,PHX,1.0,1.0,0.0,14.15,14.15,5491.0,1.04,0.54,0.5,4.23,4.26,4.2,01/06/2016
11212,201582.0,Alexis Ajinca,1610612740.0,NOP,1.0,0.0,1.0,3.03,3.03,1162.0,0.22,0.1,0.12,4.0,4.3,3.66,01/06/2016
11213,203459.0,Allen Crabbe,1610612757.0,POR,1.0,0.0,1.0,33.93,33.93,12250.0,2.32,1.24,1.08,4.06,4.35,3.77,01/06/2016
11214,202087.0,Alonzo Gee,1610612740.0,NOP,1.0,0.0,1.0,17.68,17.68,7128.0,1.35,0.66,0.69,4.77,5.2,4.36,01/06/2016
11215,101161.0,Amir Johnson,1610612738.0,BOS,1.0,0.0,1.0,31.18,31.18,10930.0,2.07,1.1,0.97,4.06,4.3,3.71,01/06/2016
11216,203083.0,Andre Drummond,1610612765.0,DET,1.0,1.0,0.0,21.48,21.48,7339.0,1.39,0.67,0.72,3.93,4.07,3.69,01/06/2016
11217,203460.0,Andre Roberson,1610612760.0,OKC,1.0,1.0,0.0,14.55,14.55,5597.0,1.06,0.55,0.51,4.46,5.24,3.82,01/06/2016
11218,200745.0,Andrea Bargnani,1610612751.0,BKN,1.0,0.0,1.0,5.73,5.73,2112.0,0.4,0.24,0.16,4.2,3.5,5.12,01/06/2016
11219,203094.0,Andrew Nicholson,1610612753.0,ORL,1.0,0.0,1.0,23.28,23.28,8184.0,1.55,0.8,0.75,4.13,4.1,4.05,01/06/2016
11220,203952.0,Andrew Wiggins,1610612750.0,MIN,1.0,0.0,1.0,31.37,31.37,11035.0,2.09,1.15,0.94,4.02,4.7,3.35,01/06/2016
11221,203076.0,Anthony Davis,1610612740.0,NOP,1.0,0.0,1.0,42.4,42.4,14573.0,2.76,1.41,1.35,3.96,4.37,3.63,01/06/2016
11222,201627.0,Anthony Morrow,1610612760.0,OKC,1.0,1.0,0.0,18.35,18.35,6494.0,1.23,0.76,0.47,3.9,4.63,3.72,01/06/2016
11223,201229.0,Anthony Tolliver,1610612765.0,DET,1.0,1.0,0.0,23.82,23.82,8290.0,1.57,0.89,0.68,3.97,4.45,3.6,01/06/2016
11224,203382.0,Aron Baynes,1610612765.0,DET,1.0,1.0,0.0,17.98,17.98,6547.0,1.24,0.71,0.53,3.97,4.44,3.4,01/06/2016
11225,201167.0,Arron Afflalo,1610612752.0,NYK,1.0,1.0,0.0,40.38,40.38,13147.0,2.49,1.4,1.09,3.82,4.2,3.53,01/06/2016
11226,203085.0,Austin Rivers,1610612746.0,LAC,1.0,1.0,0.0,25.13,25.13,8870.0,1.68,0.92,0.76,4.05,3.91,4.21,01/06/2016
11227,2757.0,Beno Udrih,1610612748.0,MIA,1.0,0.0,1.0,12.27,12.27,4594.0,0.87,0.44,0.43,4.34,4.64,3.35,01/06/2016
11228,202687.0,Bismack Biyombo,1610612761.0,TOR,1.0,1.0,0.0,16.65,16.65,5386.0,1.02,0.53,0.49,3.63,3.49,3.78,01/06/2016
11229,1626246.0,Boban Marjanovic,1610612759.0,SAS,1.0,1.0,0.0,19.05,19.05,7128.0,1.35,0.67,0.68,4.36,4.7,4.22,01/06/2016
11230,202711.0,Bojan Bogdanovic,1610612751.0,BKN,1.0,0.0,1.0,34.97,34.97,12883.0,2.44,1.24,1.2,4.13,4.16,4.0,01/06/2016
11231,2564.0,Boris Diaw,1610612759.0,SAS,1.0,1.0,0.0,16.42,16.42,6019.0,1.14,0.61,0.53,4.05,4.72,3.49,01/06/2016
11232,201943.0,Brandon Jennings,1610612753.0,ORL,1.0,1.0,0.0,16.55,16.55,5966.0,1.13,0.65,0.48,3.99,4.95,3.75,01/06/2016
11233,202688.0,Brandon Knight,1610612756.0,PHX,1.0,1.0,0.0,39.67,39.67,15206.0,2.88,1.6,1.28,4.43,4.7,4.06,01/06/2016
11234,203148.0,Brian Roberts,1610612757.0,POR,1.0,0.0,1.0,14.85,14.85,5914.0,1.12,0.6,0.52,4.42,5.1,3.85,01/06/2016
11235,201572.0,Brook Lopez,1610612751.0,BKN,1.0,0.0,1.0,40.28,40.28,14203.0,2.69,1.41,1.28,4.01,4.27,3.76,01/06/2016
11236,203998.0,Bruno Caboclo,1610612761.0,TOR,1.0,1.0,0.0,1.12,1.12,370.0,0.07,0.03,0.04,5.28,0.0,0.0,01/06/2016
11237,101139.0,CJ Miles,1610612754.0,IND,1.0,1.0,0.0,22.43,22.43,7814.0,1.48,0.81,0.67,4.05,4.15,3.76,01/06/2016
11238,1626166.0,Cameron Payne,1610612760.0,OKC,1.0,1.0,0.0,18.08,18.08,6811.0,1.29,0.71,0.58,4.33,4.24,4.35,01/06/2016
11239,2546.0,Carmelo Anthony,1610612752.0,NYK,1.0,1.0,0.0,36.62,36.62,11088.0,2.1,1.14,0.96,3.4,3.76,3.12,01/06/2016
11240,202718.0,Chandler Parsons,1610612742.0,DAL,1.0,1.0,0.0,31.2,31.2,12091.0,2.29,1.4,0.89,4.42,4.8,3.94,01/06/2016
11241,101112.0,Channing Frye,1610612739.0,CLE,1.0,0.0,1.0,13.93,13.93,5386.0,1.02,0.59,0.43,4.31,4.58,4.0,01/06/2016
11242,101111.0,Charlie Villanueva,1610612742.0,DAL,1.0,1.0,0.0,21.45,21.45,7973.0,1.51,0.82,0.69,4.17,4.19,4.16,01/06/2016
11243,2547.0,Chris Bosh,1610612748.0,MIA,1.0,0.0,1.0,34.12,34.12,10666.0,2.02,1.08,0.94,3.47,3.97,3.06,01/06/2016
11244,203187.0,Chris Johnson,1610612762.0,UTA,1.0,0.0,1.0,24.77,24.77,10138.0,1.92,1.05,0.87,4.55,5.13,4.45,01/06/2016
11245,101108.0,Chris Paul,1610612746.0,LAC,1.0,1.0,0.0,35.58,35.58,11986.0,2.27,1.28,0.99,3.85,4.16,3.54,01/06/2016
11246,203469.0,Cody Zeller,1610612766.0,CHA,1.0,0.0,1.0,33.68,33.68,12830.0,2.43,1.31,1.12,4.25,4.76,3.83,01/06/2016
11247,202332.0,Cole Aldrich,1610612746.0,LAC,1.0,1.0,0.0,12.07,12.07,4277.0,0.81,0.46,0.35,3.95,4.67,4.23,01/06/2016
11248,202709.0,Cory Joseph,1610612761.0,TOR,1.0,1.0,0.0,22.83,22.83,8923.0,1.69,0.99,0.7,4.43,4.95,3.9,01/06/2016
11249,201584.0,Courtney Lee,1610612766.0,CHA,1.0,0.0,1.0,21.47,21.47,8026.0,1.52,0.89,0.63,4.14,4.55,3.71,01/06/2016
11250,203081.0,Damian Lillard,1610612757.0,POR,1.0,0.0,1.0,43.45,43.45,14942.0,2.83,1.6,1.23,3.86,4.7,3.12,01/06/2016
11251,201568.0,Danilo Gallinari,1610612743.0,DEN,1.0,1.0,0.0,35.3,35.3,11722.0,2.22,1.25,0.97,3.67,4.37,3.4,01/06/2016
11252,201980.0,Danny Green,1610612759.0,SAS,1.0,1.0,0.0,11.02,11.02,4435.0,0.84,0.4,0.44,4.38,4.9,3.91,01/06/2016
11253,201967.0,Dante Cunningham,1610612740.0,NOP,1.0,0.0,1.0,14.15,14.15,6917.0,1.31,0.69,0.62,4.66,5.17,4.26,01/06/2016
11254,201589.0,Darrell Arthur,1610612743.0,DEN,1.0,1.0,0.0,29.85,29.85,9451.0,1.79,0.98,0.81,3.62,4.18,3.16,01/06/2016
11255,2561.0,David West,1610612759.0,SAS,1.0,1.0,0.0,25.0,25.0,8501.0,1.61,0.85,0.76,3.88,4.55,3.68,01/06/2016
11256,201599.0,DeAndre Jordan,1610612746.0,LAC,1.0,1.0,0.0,35.93,35.93,12197.0,2.31,1.25,1.06,3.88,4.16,3.84,01/06/2016
11257,201942.0,DeMar DeRozan,1610612761.0,TOR,1.0,1.0,0.0,36.42,36.42,13042.0,2.47,1.41,1.06,4.15,4.57,3.74,01/06/2016
11258,1626153.0,Delon Wright,1610612761.0,TOR,1.0,1.0,0.0,2.32,2.32,898.0,0.17,0.09,0.08,5.17,5.45,4.88,01/06/2016
11259,202682.0,Derrick Williams,1610612752.0,NYK,1.0,1.0,0.0,17.53,17.53,6336.0,1.2,0.7,0.5,4.1,4.4,3.7,01/06/2016
11260,1626164.0,Devin Booker,1610612756.0,PHX,1.0,1.0,0.0,31.9,31.9,12725.0,2.41,1.3,1.11,4.48,4.7,4.36,01/06/2016
11261,2734.0,Devin Harris,1610612742.0,DAL,1.0,1.0,0.0,25.98,25.98,9504.0,1.8,1.05,0.75,4.1,4.61,4.05,01/06/2016
11262,203473.0,Dewayne Dedmon,1610612753.0,ORL,1.0,0.0,1.0,7.13,7.13,2482.0,0.47,0.24,0.23,4.25,3.5,3.22,01/06/2016
11263,203079.0,Dion Waiters,1610612760.0,OKC,1.0,1.0,0.0,31.33,31.33,10877.0,2.06,1.11,0.95,3.98,4.26,3.68,01/06/2016
11264,202388.0,Donald Sloan,1610612751.0,BKN,1.0,0.0,1.0,19.0,19.0,7075.0,1.34,0.72,0.62,4.07,4.47,3.77,01/06/2016
11265,203939.0,Dwight Powell,1610612742.0,DAL,1.0,1.0,0.0,29.83,29.83,11088.0,2.1,1.22,0.88,4.2,4.33,4.09,01/06/2016
11266,2548.0,Dwyane Wade,1610612748.0,MIA,1.0,0.0,1.0,30.5,30.5,10138.0,1.92,1.1,0.82,3.76,4.2,3.22,01/06/2016
11267,202334.0,Ed Davis,1610612757.0,POR,1.0,0.0,1.0,23.63,23.63,8659.0,1.64,0.86,0.78,4.1,4.81,3.9,01/06/2016
11268,202683.0,Enes Kanter,1610612760.0,OKC,1.0,1.0,0.0,22.03,22.03,8078.0,1.53,0.9,0.63,4.02,4.5,3.52,01/06/2016
11269,201569.0,Eric Gordon,1610612740.0,NOP,1.0,0.0,1.0,23.25,23.25,8501.0,1.61,0.86,0.75,4.07,5.13,3.73,01/06/2016
11270,101141.0,Ersan Ilyasova,1610612753.0,ORL,1.0,1.0,0.0,22.32,22.32,7920.0,1.5,0.8,0.7,4.0,4.3,3.8,01/06/2016
11271,203095.0,Evan Fournier,1610612753.0,ORL,1.0,0.0,1.0,35.62,35.62,13411.0,2.54,1.42,1.12,4.23,4.53,3.83,01/06/2016
11272,202323.0,Evan Turner,1610612738.0,BOS,1.0,0.0,1.0,35.52,35.52,12250.0,2.32,1.23,1.09,3.77,4.0,3.53,01/06/2016
11273,1626163.0,Frank Kaminsky,1610612766.0,CHA,1.0,0.0,1.0,23.22,23.22,9557.0,1.81,1.0,0.81,4.67,5.4,3.95,01/06/2016
11274,202066.0,Garrett Temple,1610612764.0,WAS,1.0,0.0,1.0,34.25,34.25,12566.0,2.38,1.21,1.17,4.24,5.16,3.59,01/06/2016
11275,203914.0,Gary Harris,1610612743.0,DEN,1.0,1.0,0.0,24.37,24.37,8765.0,1.66,0.9,0.76,4.2,4.2,4.11,01/06/2016
11276,202390.0,Gary Neal,1610612764.0,WAS,1.0,0.0,1.0,20.75,20.75,7075.0,1.34,0.64,0.7,3.78,4.13,3.5,01/06/2016
11277,201588.0,George Hill,1610612754.0,IND,1.0,1.0,0.0,33.65,33.65,12355.0,2.34,1.21,1.13,4.13,4.56,3.7,01/06/2016
11278,101123.0,Gerald Green,1610612748.0,MIA,1.0,0.0,1.0,26.27,26.27,8818.0,1.67,0.81,0.86,3.87,3.95,3.77,01/06/2016
11279,201945.0,Gerald Henderson,1610612757.0,POR,1.0,0.0,1.0,17.32,17.32,6283.0,1.19,0.66,0.53,4.13,5.09,3.3,01/06/2016
11280,203922.0,Glenn Robinson,1610612754.0,IND,1.0,1.0,0.0,12.32,12.32,4858.0,0.92,0.47,0.45,4.4,4.68,5.11,01/06/2016
11281,201609.0,Goran Dragic,1610612748.0,MIA,1.0,0.0,1.0,33.67,33.67,12566.0,2.38,1.38,1.0,4.24,4.67,3.8,01/06/2016
11282,202330.0,Gordon Hayward,1610612762.0,UTA,1.0,0.0,1.0,28.75,28.75,11141.0,2.11,1.22,0.89,4.38,4.72,3.94,01/06/2016
11283,203476.0,Gorgui Dieng,1610612750.0,MIN,1.0,0.0,1.0,27.02,27.02,9293.0,1.76,0.96,0.8,3.99,4.17,3.8,01/06/2016
11284,202355.0,Hassan Whiteside,1610612748.0,MIA,1.0,0.0,1.0,28.43,28.43,9134.0,1.73,0.99,0.74,3.54,3.94,3.22,01/06/2016
11285,101133.0,Ian Mahinmi,1610612754.0,IND,1.0,1.0,0.0,23.22,23.22,8026.0,1.52,0.78,0.74,3.85,4.41,3.41,01/06/2016
11286,202697.0,Iman Shumpert,1610612739.0,CLE,1.0,1.0,0.0,29.82,29.82,10877.0,2.06,1.2,0.86,4.18,4.2,4.29,01/06/2016
11287,202738.0,Isaiah Thomas,1610612738.0,BOS,1.0,0.0,1.0,36.02,36.02,13358.0,2.53,1.47,1.06,4.15,5.1,3.53,01/06/2016
11288,2747.0,J.R. Smith,1610612739.0,CLE,1.0,1.0,0.0,34.68,34.68,12725.0,2.41,1.36,1.05,4.18,4.12,4.61,01/06/2016
11289,200755.0,JJ Redick,1610612746.0,LAC,1.0,1.0,0.0,30.08,30.08,11246.0,2.13,1.15,0.98,4.24,4.7,4.08,01/06/2016
11290,203210.0,JaMychal Green,1610612763.0,MEM,1.0,0.0,1.0,17.7,17.7,6653.0,1.26,0.62,0.64,4.33,4.45,3.66,01/06/2016
11291,201580.0,JaVale McGee,1610612742.0,DAL,1.0,1.0,0.0,19.4,19.4,6970.0,1.32,0.73,0.59,4.04,3.93,4.07,01/06/2016
11292,203109.0,Jae Crowder,1610612738.0,BOS,1.0,0.0,1.0,36.13,36.13,12302.0,2.33,1.28,1.05,3.85,4.47,3.56,01/06/2016
11293,2037.0,Jamal Crawford,1610612746.0,LAC,1.0,1.0,0.0,21.68,21.68,7392.0,1.4,0.79,0.61,3.9,4.25,3.44,01/06/2016
11294,2749.0,Jameer Nelson,1610612743.0,DEN,1.0,1.0,0.0,20.3,20.3,6758.0,1.28,0.77,0.51,3.86,4.47,3.14,01/06/2016
11295,201949.0,James Johnson,1610612761.0,TOR,1.0,1.0,0.0,26.3,26.3,9715.0,1.84,0.97,0.87,4.11,4.64,3.93,01/06/2016
11296,203923.0,James Young,1610612738.0,BOS,1.0,0.0,1.0,6.9,6.9,2006.0,0.38,0.17,0.21,4.0,4.47,3.71,01/06/2016
11297,203099.0,Jared Cunningham,1610612749.0,MIL,1.0,1.0,0.0,0.28,0.28,106.0,0.02,0.0,0.02,0.0,0.0,0.0,01/06/2016
11298,201162.0,Jared Dudley,1610612764.0,WAS,1.0,0.0,1.0,34.68,34.68,12355.0,2.34,1.17,1.17,3.93,5.03,3.49,01/06/2016
11299,203096.0,Jared Sullinger,1610612738.0,BOS,1.0,0.0,1.0,14.9,14.9,5069.0,0.96,0.49,0.47,3.96,3.98,4.04,01/06/2016
11300,204067.0,Jarell Eddie,1610612764.0,WAS,1.0,0.0,1.0,7.8,7.8,3062.0,0.58,0.29,0.29,4.66,5.69,3.93,01/06/2016
11301,201160.0,Jason Smith,1610612753.0,ORL,1.0,0.0,1.0,8.35,8.35,2957.0,0.56,0.33,0.23,4.29,4.18,2.96,01/06/2016
11302,201145.0,Jeff Green,1610612746.0,LAC,1.0,0.0,1.0,25.1,25.1,8712.0,1.65,0.9,0.75,4.02,3.9,4.16,01/06/2016
11303,203481.0,Jeff Withey,1610612762.0,UTA,1.0,0.0,1.0,23.73,23.73,9293.0,1.76,0.97,0.79,4.6,4.64,4.46,01/06/2016
11304,202379.0,Jeremy Evans,1610612742.0,DAL,1.0,1.0,0.0,25.32,25.32,9346.0,1.77,1.01,0.76,4.27,4.16,4.32,01/06/2016
11305,203087.0,Jeremy Lamb,1610612766.0,CHA,1.0,0.0,1.0,7.48,7.48,3062.0,0.58,0.3,0.28,4.86,4.7,5.04,01/06/2016
11306,202391.0,Jeremy Lin,1610612766.0,CHA,1.0,0.0,1.0,29.3,29.3,11405.0,2.16,1.23,0.93,4.48,4.88,3.68,01/06/2016
11307,1626170.0,Jerian Grant,1610612752.0,NYK,1.0,1.0,0.0,7.9,7.9,2904.0,0.55,0.32,0.23,4.58,4.31,3.22,01/06/2016
11308,204060.0,Joe Ingles,1610612762.0,UTA,1.0,0.0,1.0,21.82,21.82,8554.0,1.62,0.91,0.71,4.44,4.75,4.04,01/06/2016
11309,2207.0,Joe Johnson,1610612748.0,MIA,1.0,0.0,1.0,31.9,31.9,11352.0,2.15,1.15,1.0,4.09,4.59,3.7,01/06/2016
11310,201202.0,Joel Anthony,1610612765.0,DET,1.0,1.0,0.0,8.53,8.53,3168.0,0.6,0.37,0.23,4.2,4.97,3.22,01/06/2016
11311,203098.0,John Jenkins,1610612756.0,PHX,1.0,1.0,0.0,3.97,3.97,1531.0,0.29,0.17,0.12,4.55,5.64,3.25,01/06/2016
11312,202322.0,John Wall,1610612764.0,WAS,1.0,0.0,1.0,40.38,40.38,13728.0,2.6,1.35,1.25,3.9,4.87,3.43,01/06/2016
11313,202720.0,Jon Leuer,1610612756.0,PHX,1.0,1.0,0.0,23.95,23.95,9187.0,1.74,0.92,0.82,4.3,4.4,4.1,01/06/2016
11314,201973.0,Jonas Jerebko,1610612738.0,BOS,1.0,0.0,1.0,15.97,15.97,6178.0,1.17,0.65,0.52,4.51,5.17,3.75,01/06/2016
11315,202685.0,Jonas Valanciunas,1610612761.0,TOR,1.0,1.0,0.0,29.55,29.55,10349.0,1.96,1.07,0.89,4.08,4.42,3.74,01/06/2016
11316,203613.0,Jonathon Simmons,1610612759.0,SAS,1.0,1.0,0.0,17.25,17.25,6758.0,1.28,0.66,0.62,4.57,4.88,4.16,01/06/2016
11317,201941.0,Jordan Hill,1610612754.0,IND,1.0,1.0,0.0,12.27,12.27,4277.0,0.81,0.46,0.35,3.95,4.46,4.34,01/06/2016
11318,101181.0,Jose Calderon,1610612752.0,NYK,1.0,1.0,0.0,34.65,34.65,12250.0,2.32,1.31,1.01,3.97,4.56,3.37,01/06/2016
11319,200826.0,Jose Juan Barea,1610612742.0,DAL,1.0,1.0,0.0,28.98,28.98,10930.0,2.07,1.22,0.85,4.36,4.52,4.13,01/06/2016
11320,201950.0,Jrue Holiday,1610612740.0,NOP,1.0,0.0,1.0,29.33,29.33,11563.0,2.19,1.12,1.07,4.52,5.01,4.01,01/06/2016
11321,1626147.0,Justin Anderson,1610612742.0,DAL,1.0,1.0,0.0,17.33,17.33,7022.0,1.33,0.77,0.56,4.5,5.09,4.5,01/06/2016
11322,1626159.0,Justise Winslow,1610612748.0,MIA,1.0,0.0,1.0,21.48,21.48,7709.0,1.46,0.77,0.69,4.21,4.67,3.75,01/06/2016
11323,203994.0,Jusuf Nurkic,1610612743.0,DEN,1.0,1.0,0.0,22.0,22.0,7392.0,1.4,0.75,0.65,3.8,4.48,3.77,01/06/2016
11324,1626157.0,Karl-Anthony Towns,1610612750.0,MIN,1.0,0.0,1.0,32.12,32.12,10877.0,2.06,1.02,1.04,3.87,3.92,3.56,01/06/2016
11325,202695.0,Kawhi Leonard,1610612759.0,SAS,1.0,1.0,0.0,23.2,23.2,9293.0,1.76,0.89,0.87,4.7,5.06,4.34,01/06/2016
11326,203482.0,Kelly Olynyk,1610612738.0,BOS,1.0,0.0,1.0,29.28,29.28,10824.0,2.05,1.14,0.91,4.3,4.54,3.66,01/06/2016
11327,1626162.0,Kelly Oubre,1610612764.0,WAS,1.0,0.0,1.0,10.4,10.4,3802.0,0.72,0.37,0.35,3.99,5.08,4.23,01/06/2016
11328,202689.0,Kemba Walker,1610612766.0,CHA,1.0,0.0,1.0,34.42,34.42,12778.0,2.42,1.34,1.08,4.17,4.66,3.77,01/06/2016
11329,202702.0,Kenneth Faried,1610612743.0,DEN,1.0,1.0,0.0,18.13,18.13,6336.0,1.2,0.64,0.56,4.0,3.66,4.29,01/06/2016
11330,203484.0,Kentavious Caldwell-Pope,1610612765.0,DET,1.0,1.0,0.0,37.35,37.35,14045.0,2.66,1.42,1.24,4.36,4.34,3.97,01/06/2016
11331,201142.0,Kevin Durant,1610612760.0,OKC,1.0,1.0,0.0,33.28,33.28,11194.0,2.12,1.14,0.98,3.76,4.25,3.37,01/06/2016
11332,708.0,Kevin Garnett,1610612750.0,MIN,1.0,0.0,1.0,20.73,20.73,7022.0,1.33,0.69,0.64,3.71,4.57,3.09,01/06/2016
11333,201567.0,Kevin Love,1610612739.0,CLE,1.0,1.0,0.0,28.68,28.68,10877.0,2.06,1.18,0.88,4.38,4.37,4.5,01/06/2016
11334,2755.0,Kevin Martin,1610612759.0,SAS,1.0,0.0,1.0,16.37,16.37,5650.0,1.07,0.53,0.54,4.01,3.59,3.8,01/06/2016
11335,203123.0,Kostas Papanikolaou,1610612743.0,DEN,1.0,1.0,0.0,10.93,10.93,4013.0,0.76,0.47,0.29,4.63,5.53,3.62,01/06/2016
11336,204001.0,Kristaps Porzingis,1610612752.0,NYK,1.0,1.0,0.0,30.88,30.88,10454.0,1.98,1.08,0.9,3.84,4.18,3.5,01/06/2016
11337,203937.0,Kyle Anderson,1610612759.0,SAS,1.0,1.0,0.0,19.12,19.12,7392.0,1.4,0.73,0.67,4.4,4.51,4.28,01/06/2016
11338,200768.0,Kyle Lowry,1610612761.0,TOR,1.0,1.0,0.0,35.6,35.6,12250.0,2.32,1.28,1.04,3.87,4.37,3.46,01/06/2016
11339,203124.0,Kyle O'Quinn,1610612752.0,NYK,1.0,1.0,0.0,4.68,4.68,1690.0,0.32,0.2,0.12,3.84,4.1,3.33,01/06/2016
